,Date,PX_LAST,PX_VOLUME
155,9/17/2021,2727.69,305758354
156,9/16/2021,2769.71,99981825
157,9/15/2021,2767.95,118350681
158,9/14/2021,2743.59,107198732
159,9/13/2021,2747.36,112907955
160,9/10/2021,2746.4,111628743
161,9/9/2021,2773.73,87510175
162,9/8/2021,2785.51,100896495
163,9/7/2021,2796.87,95069157
164,9/3/2021,2796.12,86369482
165,9/2/2021,2785.42,96175719
166,9/1/2021,2786.8,99831135
167,8/31/2021,2786.1,136434530
168,8/30/2021,2801.93,92542369
169,8/27/2021,2771.73,97988087
170,8/26/2021,2745.17,92423450
171,8/25/2021,2762.41,131800721
172,8/24/2021,2763.92,87754127
173,8/23/2021,2767.4,109511006
174,8/20/2021,2732.56,118506763
175,8/19/2021,2697.52,125917942
176,8/18/2021,2671.14,105474279
177,8/17/2021,2708.75,100630452
178,8/16/2021,2732.56,97706179
179,8/13/2021,2720.61,85923078
180,8/12/2021,2705.92,104512396
181,8/11/2021,2690.18,91553022
182,8/10/2021,2689.5,98929260
183,8/9/2021,2709.19,84192906
184,8/6/2021,2718.65,100453960
185,8/5/2021,2721.95,98313627
186,8/4/2021,2707.3,132229289
187,8/3/2021,2702.04,114798566
188,8/2/2021,2683.64,111123852
189,7/30/2021,2693.55,121351010
190,7/29/2021,2695.8,116002389
191,7/28/2021,2682.96,125297634
192,7/27/2021,2685.52,122873359
193,7/26/2021,2712.79,94639046
194,7/23/2021,2713.4,98826645
195,7/22/2021,2686.75,99069233
196,7/21/2021,2667.76,112881876
197,7/20/2021,2641.78,123199244
198,7/19/2021,2603.45,129735467
199,7/16/2021,2640.2,111676342
200,7/15/2021,2666.05,109350333
201,7/14/2021,2688.7,104735576
202,7/13/2021,2669.19,91678228
203,7/12/2021,2657.52,90772821
204,7/9/2021,2656.39,104236760
205,7/8/2021,2631.41,111427617
206,7/7/2021,2655.92,103356412
207,7/6/2021,2642.88,112715485
208,7/2/2021,2633.26,95506201
209,7/1/2021,2597.15,101695320
210,6/30/2021,2594.48,121618886
211,6/29/2021,2596.96,90685357
212,6/28/2021,2578.82,96532816
213,6/25/2021,2550.53,172696267
214,6/24/2021,2554.32,91539968
215,6/23/2021,2537.96,84541930
216,6/22/2021,2540.85,100554282
217,6/21/2021,2518.44,113843154
218,6/18/2021,2491.85,290971563
219,6/17/2021,2515.35,132443051
220,6/16/2021,2486.32,116243499
221,6/15/2021,2499.34,92433222
222,6/14/2021,2515.43,109872789
223,6/11/2021,2489.51,89462337
224,6/10/2021,2475.69,106962624
225,6/9/2021,2457.32,90915941
226,6/8/2021,2455.77,99541807
227,6/7/2021,2455.23,94490994
228,6/4/2021,2455.64,96218920
229,6/3/2021,2409.45,101131298
230,6/2/2021,2431.7,101465281
231,6/1/2021,2416.65,99259431
232,5/28/2021,2426.93,112681591
233,5/27/2021,2419.57,211919059
234,5/26/2021,2432.35,96991766
235,5/25/2021,2432.67,101304375
236,5/24/2021,2431.21,100063590
237,5/21/2021,2389.19,124303029
238,5/20/2021,2401.75,124121850
239,5/19/2021,2357.73,138319112
240,5/18/2021,2349.97,99972976
241,5/17/2021,2369.29,104410492
242,5/14/2021,2386,116751254
243,5/13/2021,2336.43,131644828
244,5/12/2021,2304.75,153975291
245,5/11/2021,2372.72,137965438
246,5/10/2021,2378.5,140051502
247,5/7/2021,2440.35,112069663
248,5/6/2021,2421.4,123412747
249,5/5/2021,2397.11,108539341
250,5/4/2021,2401.03,148596112
251,5/3/2021,2447.34,116045639
252,4/30/2021,2452.63,147845633
253,4/29/2021,2488.11,128959498
254,4/28/2021,2488.74,136339714
255,4/27/2021,2512.93,112124721
256,4/26/2021,2519.85,112876124
257,4/23/2021,2505.73,122309766
258,4/22/2021,2470.15,116781681
259,4/21/2021,2499.55,108269739
260,4/20/2021,2474.25,103022194
261,4/19/2021,2495.17,116761524
262,4/16/2021,2517.31,125551776
263,4/15/2021,2518.11,119725377
264,4/14/2021,2473.92,106955617
265,4/13/2021,2502.59,105780828
266,4/12/2021,2478.92,120034988
267,4/9/2021,2490.99,108824786
268,4/8/2021,2466.55,114661962
269,4/7/2021,2432,93253433
270,4/6/2021,2418.98,109469664
271,4/5/2021,2428.22,122415538
272,4/1/2021,2380.03,118974079
273,3/31/2021,2331.06,170933011
274,3/30/2021,2296.68,107500690
275,3/29/2021,2318.63,117130082
276,3/26/2021,2330.55,141360335
277,3/25/2021,2272.9,139165974
278,3/24/2021,2274.52,133504729
279,3/23/2021,2302.31,135651634
280,3/22/2021,2317.03,140184457
281,3/19/2021,2273.14,447006903
282,3/18/2021,2278.82,152762231
283,3/17/2021,2345.57,137364077
284,3/16/2021,2348.18,120395222
285,3/15/2021,2329.81,117308492
286,3/12/2021,2304.26,109508783
287,3/11/2021,2320.84,142138283
288,3/10/2021,2272.6,135992299
289,3/9/2021,2281.79,156249593
290,3/8/2021,2206.54,184643737
291,3/5/2021,2262.26,190378604
292,3/4/2021,2218.58,195796066
293,3/3/2021,2269.8,144515097
294,3/2/2021,2327.66,126225021
295,3/1/2021,2366.28,136967364
296,2/26/2021,2293.4,214316103
297,2/25/2021,2279.76,170518992
298,2/24/2021,2363.22,138386342
299,2/23/2021,2328.11,161564206
300,2/22/2021,2333.92,141974907
301,2/19/2021,2387.76,140289003
302,2/18/2021,2391.35,108843314
303,2/17/2021,2402.23,111349964
304,2/16/2021,2427.32,118550755
305,2/12/2021,2434.51,95406251
306,2/11/2021,2422.53,114199073
307,2/10/2021,2396.35,115256907
308,2/9/2021,2399.97,95672935
309,2/8/2021,2404.56,121860318
310,2/5/2021,2379.86,106488319
311,2/4/2021,2385.11,125337196
312,2/3/2021,2348.81,120603612
313,2/2/2021,2355.9,116243857
314,2/1/2021,2326.07,137504754
315,1/29/2021,2269.12,200562862
316,1/28/2021,2324.9,169172757
317,1/27/2021,2314.41,212067949
318,1/26/2021,2359.81,117055848
319,1/25/2021,2359.62,145842914
320,1/22/2021,2339.12,138487178
321,1/21/2021,2346.55,131754931
322,1/20/2021,2316.03,126434332
323,1/19/2021,2270.25,134215825
324,1/15/2021,2240.95,170762399
325,1/14/2021,2262.98,139216868
326,1/13/2021,2284.59,143768284
327,1/12/2021,2269.84,110978962
328,1/11/2021,2279.54,121526820
329,1/8/2021,2301.17,134983964
330,1/7/2021,2283.97,143331375
331,1/6/2021,2225.02,160632871
332,1/5/2021,2265.93,113050477
333,1/4/2021,2250.17,166570108
334,12/31/2020,2291.28,107046459
335,12/30/2020,2284.47,89678278
336,12/29/2020,2284.97,102444432
337,12/28/2020,2296.98,89931224
338,12/24/2020,2270.6,42508083
339,12/23/2020,2253.78,100191595
340,12/22/2020,2273.06,121359225
341,12/21/2020,2253.7,147894567
342,12/18/2020,2252.06,451410897
343,12/17/2020,2259.84,118020996
344,12/16/2020,2243.06,125760609
345,12/15/2020,2226.54,136067887
346,12/14/2020,2191.24,136381225
347,12/11/2020,2182.24,117378787
348,12/10/2020,2187.2,124121753
349,12/9/2020,2185.6,145127476
350,12/8/2020,2227.42,107042293
351,12/7/2020,2219.75,121710940
352,12/4/2020,2213.9,115159262
353,12/3/2020,2191.59,118515385
354,12/2/2020,2193.89,124540138
355,12/1/2020,2198.66,146738738
356,11/30/2020,2168.1,228497909
357,11/27/2020,2153.93,61320935
358,11/25/2020,2142.99,110245367
359,11/24/2020,2138.19,137859979
360,11/23/2020,2108.98,122097948
361,11/20/2020,2109.68,117695667
362,11/19/2020,2132.07,108996053
363,11/18/2020,2114.41,115624584
364,11/17/2020,2138.21,109452320
365,11/16/2020,2150.03,132302338
366,11/13/2020,2129.22,106841590
367,11/12/2020,2111.15,111606401
368,11/11/2020,2131.23,116041785
369,11/10/2020,2080.98,159233126
370,11/9/2020,2122.07,199844376
371,11/6/2020,2137.67,119727953
372,11/5/2020,2131.38,139646280
373,11/4/2020,2066.85,167654131
374,11/3/2020,1990.56,125240711
375,11/2/2020,1955.34,128963709
376,10/30/2020,1948.66,177523124
377,10/29/2020,1997.33,148904826
378,10/28/2020,1960.21,176464187
379,10/27/2020,2048.93,144563479
380,10/26/2020,2038.32,134512933
381,10/23/2020,2083.46,106496395
382,10/22/2020,2085.95,105475969
383,10/21/2020,2095.83,101689590
384,10/20/2020,2098.58,101739283
385,10/19/2020,2090.58,122562492
386,10/16/2020,2130.53,125775070
387,10/15/2020,2136.47,98125628
388,10/14/2020,2146,105967525
389,10/13/2020,2157.82,133913612
390,10/12/2020,2171.48,150696455
391,10/9/2020,2114.08,123499753
392,10/8/2020,2082,98378274
393,10/7/2020,2072.75,104870409
394,10/6/2020,2034.23,129054374
395,10/5/2020,2067.19,110105014
396,10/2/2020,2021.4,124435313
397,10/1/2020,2074.28,120777168
398,9/30/2020,2054.56,173355546
399,9/29/2020,2036.1,104632313
400,9/28/2020,2042.32,142265725
401,9/25/2020,2005.16,125908070
402,9/24/2020,1958.18,142844658
403,9/23/2020,1946.14,157782146
404,9/22/2020,2010.71,136827341
405,9/21/2020,1978.14,179047430
406,9/18/2020,1963.28,390675106
407,9/17/2020,1996.42,165513664
408,9/16/2020,2013.4,147153752
409,9/15/2020,2045.28,134632156
410,9/14/2020,2025.09,155739042
411,9/11/2020,1983.99,155618435
412,9/10/2020,1998.97,159263453
413,9/9/2020,2045.52,174826884
414,9/8/2020,1979.28,220772895
415,9/4/2020,2074.52,247784480
