,Date,PX_LAST,PX_VOLUME
165,9/2/2021,365.82,43150596
166,9/1/2021,356.8,40818453
167,8/31/2021,362.26,63671638
168,8/30/2021,364.92,31280544
169,8/27/2021,369.21,36660621
170,8/26/2021,359.77,31481031
171,8/25/2021,365.28,35407631
172,8/24/2021,362.68,39676333
173,8/23/2021,356.92,44221236
174,8/20/2021,343.95,45200935
175,8/19/2021,342.99,55835605
176,8/18/2021,352.34,41514674
177,8/17/2021,361,36925247
178,8/16/2021,364.35,38543520
179,8/13/2021,371.14,32907106
180,8/12/2021,375.97,29789747
181,8/11/2021,377.82,34994128
182,8/10/2021,375,36280270
183,8/9/2021,368.66,36871917
184,8/6/2021,374.19,32894946
185,8/5/2021,370.75,36089564
186,8/4/2021,366.06,53224467
187,8/3/2021,377.11,45050139
188,8/2/2021,370.33,40365722
189,7/30/2021,372.99,59019372
190,7/29/2021,379.67,31531586
191,7/28/2021,376.15,36078642
192,7/27/2021,372.54,39475219
193,7/26/2021,376.34,43727777
194,7/23/2021,367.17,35529222
195,7/22/2021,368.77,38212836
196,7/21/2021,372.98,53011247
197,7/20/2021,360.26,52401746
198,7/19/2021,355.36,68938080
199,7/16/2021,368.6,45044591
200,7/15/2021,379.08,44127149
201,7/14/2021,384.51,46599931
202,7/13/2021,396.15,32013285
203,7/12/2021,398.98,39351391
204,7/9/2021,399.42,40940139
205,7/8/2021,391.55,42907633
206,7/7/2021,393.37,41336447
207,7/6/2021,400.28,49201631
208,7/2/2021,413.52,32283737
209,7/1/2021,414.36,42880143
210,6/30/2021,407.37,46779613
211,6/29/2021,402.1,33828027
212,6/28/2021,404.13,42496060
213,6/25/2021,418.03,68532272
214,6/24/2021,416.07,34179382
215,6/23/2021,412.55,41364290
216,6/22/2021,411.46,39455456
217,6/21/2021,408.73,47857485
218,6/18/2021,391.92,139527093
219,6/17/2021,403.71,56947787
220,6/16/2021,418.31,47221997
221,6/15/2021,420.34,41973147
222,6/14/2021,411.85,38123668
223,6/11/2021,413.47,36050549
224,6/10/2021,415.02,46483057
225,6/9/2021,415.56,49725736
226,6/8/2021,417.89,47696298
227,6/7/2021,414.25,32781717
228,6/4/2021,415.85,38329413
229,6/3/2021,413.47,61200142
230,6/2/2021,412.19,54492468
231,6/1/2021,405.14,63589362
232,5/28/2021,389.82,47471782
233,5/27/2021,389.54,116033323
234,5/26/2021,389.32,44147770
235,5/25/2021,385.73,44906962
236,5/24/2021,393.76,44087190
237,5/21/2021,389.91,44332411
238,5/20/2021,389.17,43421449
239,5/19/2021,389.63,54378860
240,5/18/2021,399.72,52671674
241,5/17/2021,410.53,48035951
242,5/14/2021,401.29,48583742
243,5/13/2021,389.01,49166331
244,5/12/2021,394.33,53572757
245,5/11/2021,394.09,56531712
246,5/10/2021,404.45,56073407
247,5/7/2021,404.65,55403299
248,5/6/2021,397.15,48436648
249,5/5/2021,395.24,61595417
250,5/4/2021,382.51,50821731
251,5/3/2021,382.43,50870001
252,4/30/2021,371.6,59407821
253,4/29/2021,381.98,47852004
254,4/28/2021,377.8,48522568
255,4/27/2021,365.57,38329134
256,4/26/2021,361.03,38405190
257,4/23/2021,358.74,38238627
258,4/22/2021,355.42,47123365
259,4/21/2021,360.5,44504579
260,4/20/2021,355.26,43867255
261,4/19/2021,364.98,37383419
262,4/16/2021,365.19,41607805
263,4/15/2021,368.5,40170995
264,4/14/2021,371.78,50773557
265,4/13/2021,361.26,35481094
266,4/12/2021,360.91,41557777
267,4/9/2021,364.35,36245000
268,4/8/2021,366.17,45697845
269,4/7/2021,371.23,39314160
270,4/6/2021,369.6,41128157
271,4/5/2021,370.57,50288046
272,4/1/2021,379.71,49606321
273,3/31/2021,369.89,53073096
274,3/30/2021,373.35,36119453
275,3/29/2021,376.37,41596987
276,3/26/2021,381.18,49205450
277,3/25/2021,371.44,53014081
278,3/24/2021,370.51,49157995
279,3/23/2021,361.4,65637301
280,3/22/2021,366.39,55045992
281,3/19/2021,370.11,211431488
282,3/18/2021,370.06,62675569
283,3/17/2021,388.23,51671312
284,3/16/2021,384.62,51380704
285,3/15/2021,395.81,42566719
286,3/12/2021,400.82,40508466
287,3/11/2021,400.11,43860580
288,3/10/2021,399.8,58008216
289,3/9/2021,389.54,58868258
290,3/8/2021,397.13,60294552
291,3/5/2021,396.54,78960883
292,3/4/2021,381.76,68414207
293,3/3/2021,372.55,49782187
294,3/2/2021,367.31,52792188
295,3/1/2021,369.47,49462334
296,2/26/2021,360.19,75920163
297,2/25/2021,368.66,55431554
298,2/24/2021,376.2,65094162
299,2/23/2021,362.97,62099009
300,2/22/2021,357.22,55600261
301,2/19/2021,345.23,45858961
302,2/18/2021,339.66,43267388
303,2/17/2021,347.55,44515027
304,2/16/2021,342.57,55757324
305,2/12/2021,334.99,37207263
306,2/11/2021,330.36,108899632
307,2/10/2021,335.48,48087660
308,2/9/2021,329.41,43515665
309,2/8/2021,334.5,56914181
310,2/5/2021,321.1,46788496
311,2/4/2021,318.16,45373438
312,2/3/2021,314.75,52180043
313,2/2/2021,301.85,54298238
314,2/1/2021,298.59,44527367
315,1/29/2021,296.52,79076905
316,1/28/2021,306.92,55654265
317,1/27/2021,303.22,71773517
318,1/26/2021,307.5,46996751
319,1/25/2021,314.17,52900351
320,1/22/2021,317.54,57829063
321,1/21/2021,319.12,58755953
322,1/20/2021,330.47,58620982
323,1/19/2021,329.3,61457225
324,1/15/2021,322.58,87064496
325,1/14/2021,336.14,69026669
326,1/13/2021,326.33,52049248
327,1/12/2021,328.98,77901692
328,1/11/2021,317.86,62694400
329,1/8/2021,312.78,58905224
330,1/7/2021,313.06,63383171
331,1/6/2021,308.45,108708504
332,1/5/2021,299.49,66034063
333,1/4/2021,286.5,57024949
334,12/31/2020,286.14,43126427
335,12/30/2020,288.48,38375988
336,12/29/2020,283.93,40287319
337,12/28/2020,285.82,34395827
338,12/24/2020,287.38,18402037
339,12/23/2020,289.2,45963670
340,12/22/2020,283.04,52780103
341,12/21/2020,288.06,63967788
342,12/18/2020,293.33,192586012
343,12/17/2020,298.33,49548381
344,12/16/2020,300.04,52817914
345,12/15/2020,301.23,55560656
346,12/14/2020,295.55,70088728
347,12/11/2020,306.38,50950406
348,12/10/2020,309.95,68611511
349,12/9/2020,301.14,69260105
350,12/8/2020,300.19,54702511
351,12/7/2020,295.55,56678703
352,12/4/2020,302.94,65524592
353,12/3/2020,287.34,58878668
354,12/2/2020,284.3,61821395
355,12/1/2020,275.62,54326084
356,11/30/2020,274.42,138906050
357,11/27/2020,289.99,27399623
358,11/25/2020,293.66,53954740
359,11/24/2020,300.95,79927386
360,11/23/2020,286.18,72043835
361,11/20/2020,267.24,50279212
362,11/19/2020,268.65,55848315
363,11/18/2020,264.6,62924338
364,11/17/2020,272.44,60565051
365,11/16/2020,271.09,73514876
366,11/13/2020,254.55,49634851
367,11/12/2020,245.21,54669503
368,11/11/2020,253.82,55985999
369,11/10/2020,255.97,79659520
370,11/9/2020,249.67,120844239
371,11/6/2020,218.58,53958920
372,11/5/2020,223.36,54426902
373,11/4/2020,223.45,60098220
374,11/3/2020,223.09,50182304
375,11/2/2020,224.77,64232053
376,10/30/2020,216.82,84295976
377,10/29/2020,216.41,66566784
378,10/28/2020,209.69,70647396
379,10/27/2020,218.92,52781180
380,10/26/2020,221.99,55941756
381,10/23/2020,229.96,50734052
382,10/22/2020,231.24,56425826
383,10/21/2020,222.01,58682967
384,10/20/2020,226.51,52095930
385,10/19/2020,223.97,56191627
386,10/16/2020,228.78,57259640
387,10/15/2020,234.18,55635229
388,10/14/2020,231.47,47910783
389,10/13/2020,230.76,45588915
390,10/12/2020,234.41,46548356
391,10/9/2020,233.68,57465204
392,10/8/2020,237.46,50456170
393,10/7/2020,228.82,47158218
394,10/6/2020,225.56,58130944
395,10/5/2020,229.05,47924937
396,10/2/2020,222.55,65112539
397,10/1/2020,220.36,61967927
398,9/30/2020,227.49,64488747
399,9/29/2020,228.03,48226936
400,9/28/2020,234.42,59640205
401,9/25/2020,229.09,54846966
402,9/24/2020,229.24,54399060
403,9/23/2020,229.05,59775541
404,9/22/2020,239.96,56159811
405,9/21/2020,242.45,82021053
406,9/18/2020,250.65,178558167
407,9/17/2020,253.58,72269303
408,9/16/2020,253.06,83484383
409,9/15/2020,243.22,59242403
410,9/14/2020,245.09,55409100
411,9/11/2020,243.58,60659551
412,9/10/2020,242.96,68766833
413,9/9/2020,252.21,62293691
414,9/8/2020,250.67,80816896
415,9/4/2020,260.32,56301413
416,9/3/2020,261.18,58780209
417,9/2/2020,262.95,50368178
418,9/1/2020,264.05,43647027
419,8/31/2020,266.5,63600279
420,8/28/2020,272.48,46526819
421,8/27/2020,267.52,40467835
422,8/26/2020,266.85,37243672
423,8/25/2020,272.94,39528874
424,8/24/2020,276.87,45467664
425,8/21/2020,269.45,48952125
426,8/20/2020,271.15,43502451
427,8/19/2020,277.05,37483227
428,8/18/2020,280.29,40143913
429,8/17/2020,285.18,40575332
430,8/14/2020,286.99,34559255
431,8/13/2020,284.31,42083637
432,8/12/2020,290.07,46592950
433,8/11/2020,288.55,56280137
434,8/10/2020,289.24,48684392
435,8/7/2020,280.59,40177299
436,8/6/2020,280.45,41399780
437,8/5/2020,282.46,61047567
438,8/4/2020,279.51,51128870
439,8/3/2020,272.81,52094966
440,7/31/2020,272.09,84811862
441,7/30/2020,273.99,58632357
442,7/29/2020,285.7,41597172
443,7/28/2020,279.73,40202415
444,7/27/2020,284.71,46911816
445,7/24/2020,284.11,38347330
446,7/23/2020,285.79,46415805
447,7/22/2020,286.39,48073294
448,7/21/2020,290.28,72570606
449,7/20/2020,273.46,60751098
450,7/17/2020,278.27,43573350
451,7/16/2020,282.57,37208964
452,7/15/2020,284.02,48243176
453,7/14/2020,278.56,50650660
454,7/13/2020,268.87,51155801
455,7/10/2020,270.32,49450430
456,7/9/2020,261.81,61959257
457,7/8/2020,275.17,51143077
458,7/7/2020,275.46,50088816
459,7/6/2020,284.51,55425490
460,7/2/2020,283.46,49061108
461,7/1/2020,280.3,48056535
462,6/30/2020,287.46,67285664
463,6/29/2020,281.26,49229471
464,6/26/2020,277.3,106274586
465,6/25/2020,287.39,52756859
466,6/24/2020,281.97,59537212
467,6/23/2020,298.5,58241800
468,6/22/2020,298.27,59925317
469,6/19/2020,296.4,191801263
470,6/18/2020,301.45,57798261
471,6/17/2020,297.89,57122213
472,6/16/2020,307.99,64657245
473,6/15/2020,299.54,63308944
474,6/12/2020,299.28,66582872
475,6/11/2020,291.39,77050854
476,6/10/2020,321.81,60685939
477,6/9/2020,338.46,67512738
478,6/8/2020,351.06,90417857
479,6/5/2020,336.52,93073998
480,6/4/2020,313.17,57996571
481,6/3/2020,313.65,50996669
482,6/2/2020,304.37,57958668
483,6/1/2020,296.5,51919191
484,5/29/2020,291.59,200248369
485,5/28/2020,292.04,58440942
486,5/27/2020,300.79,48225619
487,5/26/2020,297.34,48685607
488,5/22/2020,288.94,33204062
489,5/21/2020,290.88,62611562
490,5/20/2020,295.26,54218768
491,5/19/2020,284.4,44747083
492,5/18/2020,292.87,68504106
493,5/15/2020,272.31,59641995
494,5/14/2020,273.07,51343936
495,5/13/2020,270.52,61890354
496,5/12/2020,282.93,51922651
497,5/11/2020,289.78,44108791
498,5/8/2020,294.75,50229517
499,5/7/2020,282.49,51835255
500,5/6/2020,275.67,49026707
501,5/5/2020,283.12,63881610
502,5/4/2020,282.38,66050554
503,5/1/2020,272.28,59557579
504,4/30/2020,289.65,110557514
505,4/29/2020,296.28,76533103
506,4/28/2020,275.99,55153679
507,4/27/2020,270.07,55421383
508,4/24/2020,264.51,90345471
509,4/23/2020,263.96,77620803
510,4/22/2020,256.24,69133118
511,4/21/2020,247.38,84526847
512,4/20/2020,251.6,80119881
513,4/17/2020,260.17,96838590
514,4/16/2020,235.59,69589927
515,4/15/2020,245.34,78073238
516,4/14/2020,257.37,76961035
517,4/13/2020,258.57,80973748
518,4/9/2020,259.63,121016330
519,4/8/2020,262.46,80427112
520,4/7/2020,245.9,101109985
521,4/6/2020,241.07,99184368
522,4/3/2020,229.26,96858879
523,4/2/2020,232.37,115391794
524,4/1/2020,213.04,83806517
525,3/31/2020,223.4,97676218
526,3/30/2020,219.81,107524718
527,3/27/2020,217.56,90113500
528,3/26/2020,233.76,100993575
529,3/25/2020,220.02,112190650
530,3/24/2020,210.56,110558636
531,3/23/2020,181.03,95754062
532,3/20/2020,193.93,181317532
533,3/19/2020,192.08,105617299
534,3/18/2020,179.94,120481622
535,3/17/2020,209.92,115522600
536,3/16/2020,208.41,113646747
537,3/13/2020,241.29,149604491
538,3/12/2020,221.69,143343272
539,3/11/2020,252.77,125969027
540,3/10/2020,267.37,164067888
541,3/9/2020,254.65,204778422
542,3/6/2020,318.64,104657390
543,3/5/2020,337.59,78285762
544,3/4/2020,350.25,65877893
545,3/3/2020,342.64,99689469
546,3/2/2020,353.68,104436896
547,2/28/2020,343.53,138815211
548,2/27/2020,339.3,102478564
549,2/26/2020,358.94,72048183
550,2/25/2020,369.92,75636836
551,2/24/2020,386.7,62502717
552,2/21/2020,405.93,51709373
553,2/20/2020,411.11,45727701
554,2/19/2020,411.79,40332489
555,2/18/2020,406.42,43556824
556,2/14/2020,409.82,38802845
557,2/13/2020,413.15,50450258
558,2/12/2020,415.03,45344152
559,2/11/2020,409.47,35883347
560,2/10/2020,405.24,40775734
561,2/7/2020,408.55,37029304
562,2/6/2020,411.64,38493760
563,2/5/2020,415.97,48112354
564,2/4/2020,400.81,54030080
565,2/3/2020,400.02,46570160
566,1/31/2020,405.45,80669102
567,1/30/2020,418.79,45402009
568,1/29/2020,415.12,40112054
569,1/28/2020,419.59,40549315
570,1/27/2020,417.87,49921758
571,1/24/2020,429.71,43443798
572,1/23/2020,434.81,47437541
573,1/22/2020,436.39,44813799
574,1/21/2020,440.32,55911573
575,1/17/2020,448.77,49274333
576,1/16/2020,451.74,38900085
577,1/15/2020,451.21,34247800
578,1/14/2020,454.26,48890853
579,1/13/2020,454.25,37943645
580,1/10/2020,453.87,37486580
581,1/9/2020,456.79,46048868
582,1/8/2020,453.36,45574092
583,1/7/2020,461.39,50500665
584,1/6/2020,462.34,47691645
585,1/3/2020,458.77,40209237
586,1/2/2020,460.34,37705024
587,12/31/2019,456.46,36040399
588,12/30/2019,453.39,30759625
589,12/27/2019,454.96,31033038
590,12/26/2019,457.11,25542924
591,12/24/2019,457.06,15496339
592,12/23/2019,457.28,40474090
593,12/20/2019,452.48,128181410
